id,source_id,pattern,codemix_context,codemix_question,codemix_answer,hallucinated_answer,raw_response,is_hallucinated
bengali-4007898957162882873-14::factualness,bengali-4007898957162882873-14,factualness,"Bortomane sara bishwe Bollywood-er jonopriotomo byaktittoder moddhe Shah Rukh Khan onnotomo. Tar obhinito Hey Ram, Devdas ebong Paheli Bharat theke Oscar-e pathano hoyechilo. Shah Rukh-Kajol juti Bollywood-er onnotomo sera juti hisebe shwikruto. Kajol-er sathe tar obhinito Baazigar, Dilwale Dulhania Le Jayenge, Karan Arjun, Kuch Kuch Hota Hai, Kabhi Khushi Kabhie Gham... Ei 5ti chobii byabsha-sofol hoy. Ra.One chobiteo Arjun Rampal-er bipokkhe obhinoy koreo byapok sofolota lav koren. Ebong sorbosesh Kajol-er sathe tar obhinito Dilwale movieta Bollywood-e byapok sara jagiyeche. 23 bochorer obhinoy","2011 sale nirmito ""Ra.One"" Hindi cholocchitre Ra.One-er choritre kon obhineta obhinoy korechhilen?",Shahrukh Khan,Ra.One-er choritre obhinoy korechhilen Arjun Rampal.,"**Analysis:**

The model answer states that Arjun Rampal played the lead role in ""Ra.One"".

**Step 1:** Identify factual claims:
- Arjun Rampal played the lead role in ""Ra.One"".

**Step 2:** Check if these claims are supported by the context:

The context mentions that Ra.One was a movie where Shah Rukh Khan's character was opposed by Arjun Rampal's character, and it was mentioned as an instance of Arjun Rampal replacing Shah Rukh Khan in a film. This supports the claim made in the model answer.

**Step 3:** Verdict:
Since the context supports the factual claims made in the model answer, there is no hallucination or unsupported information provided by the model.

**Final verdict:** No",no
bengali--2528195250497745970-6::factualness,bengali--2528195250497745970-6,factualness,"Kaliprosanno Vidyotsahini Potrika, Poridorshok, Sarabattwa Prokashika o Bibidartho Songroho probriti potrikar moto potrikagulir shompadona athoba prokashona korechhilen. Poridorshok potrikati chhilo ekta Bangla dainik jeta shuru korechhilen Jaganmohon Tarkalankar ebong Madangopal Goswami. Songbadpotrotir unnotir jonno, Kaliprosanno songbadpotrer shompodoker pod grohon koren. Songbadpotrotir man shei shomoy egiye chhilo, ebong Krishnadas Pal likhechhilen, ""Tini ekta prothom shrenir swadeshiyo dainik songbadpotro-o shuru korlen, jar moto amra ekhono dekhini"". Suparichito",Kaliprosanno Singho rochito Hutom Pyanchar Noksha koto sale prokash pay?,1862,1864 shale prokash pay.,"**Analysis:**

The context discusses the establishment of several newspapers in Bengal, including ""Kaliprosanno Vidyotsahini Potrika"" and ""Hutom Pyanchar Noksha"". It mentions that Kaliprosanno was started by Jaganmohon Tarkalankar and Madangopal Goswami, but it does not provide any information about the year of its establishment or sale.

The model answer claims that Hutom Pyanchar Noksha was published in 1864. However, this specific detail is not mentioned in the provided context.

**Verdict:** No",no
bengali--7062275363138990568-1::comprehension,bengali--7062275363138990568-1,comprehension,Bharotiyo jatiyotabadi neta Surendranath Bandyopadhyayer udyoge 1922 sale gonotantrik sayattashashon songstha hisebe Kolkata Poursongstha protishthito hoy. 1947 sale Bharat shadhin howar por 1951 o 1956 sale dui bar Corporation ain shongshodhon kora hoyechilo. Bortoman Poursongsthati 1980 saler shongshodhito pour ainer vitti te porichalito hoy. Shovon Chattopadhyay Kolkata Poursongsthar bortoman mohanagorik.,Bortomane Kolkatar meyor ke?,Shovon Chattopadhyay,Bortomane Kolkatar meyor hocchen Firhad Hakim.,"**Analysis:**

The context provided discusses the history of Kolkata Corporation and its mayors. It mentions that Bortoman Poursongsthati was elected in 1980 and Shovon Chattopadhyay served as mayor before him.

The Model Answer claims:
- ""Bortomane Kolkatar meyor hocchen Firhad Hakim.""
- This translates to: ""Firhad Hakim was the mayor of Kolkata after Bortoman.""

**Evaluation:**
1. The context does not mention Firhad Hakim.
2. There is no information about who served as mayor immediately after Shovon Chattopadhyay.

Since the Model Answer makes a factual claim that is not supported by the given context, it can be considered **hallucinated**.

Final verdict: **No**.",no
bengali--5821119236838958518-7::inference,bengali--5821119236838958518-7,inference,"Moloy Raychoudhurir prothom kabyagrantho Shoytaner Mukh 1963 sale Krittibas Prokashoni theke prokashito hoyechhilo. Porikkha-nirikhar karone granthotike ekta jolbibhajok bole mone kora hoy. Moloy tar protiti kabyagranth e porikkha-nirikha korechen ebong ekta shompurno vhinno dharar kobitar jonokrupe Bangla sahitye ekta bishesh sthan kore niyechen. Tar kobita Bangla sahityer sonaton oitihyoke, niyomanubortitake, amul nara diyechhilo. Kobitar vashay, chhonde, olongkare, chitrokolpe tumul bhangchur pathoker obhyosto chokh o kanke bibroto korechhilo. J",Bangali Hangriyalizm juger lekhok Moloy Raychoudhurir prothom prokashito kabyogranther nam ki?,Shoytaner mukh,Moloy Raychoudhurir prothom prokashito kabyogranther nam chhilo **Krittibas Prokashoni**.,"**Analysis:**

1. **Claim:** Moloy Raychoudhurir prothom prokashito kabyogranther nam chhilo Krittibas Prokashoni.
2. **Verification:**
   - The context mentions that Moloy's first published book was ""Shoytaner Mukh"" in 1963.
   - It also states that the book was published by Krittibas Prokashoni.
   - Therefore, the claim made by the Model Answer is factually correct and supported by the context.

**Verdict:** No hallucination.",no
bengali-1374812589930743477-0::comprehension,bengali-1374812589930743477-0,comprehension,"Hindudharma mote, Pitripokkho (Sanskrit: pitru paksha) purbopurusher torponadir jonno proshosto ek bishesh pokkho. Ei pokkho Pitrupokkho, Shola Shraddho, Kanagat, Jitiya, Mahaloya pokkho o Oporopokkho nameo porichito.[1][2][3]",Hindu dhormo mote purbopurusher torpon korar ki kono nirdishto din thake?,Pitripokkho,"Haan, eta ke **Mahaloya pokkho** bola hoy.","**Analysis:**

The model answer claims that there is a specific day for performing the ritual of ""purbopurusher torpon"" in Hinduism, and it is called ""**Mahaloya pokkho**"".

**Step 1:** Identify factual claim - The ritual has a specific day named ""Mahaloya pokkho"".

**Step 2:** Check support from Context -
- The context mentions several rituals/pokkhos but does not explicitly mention ""Mahaloya pokkho"" as the day for performing ""purbopurusher torpon"".
- It lists Mahaloya pokkho among other rituals, but there's no indication that it is specifically for ""purbopurusher torpon"".

**Step 3:** Verdict - The claim made by the model answer is not supported by the given context.

**Final Answer:** No",no
bengali-1496668376968261146-4::comprehension,bengali-1496668376968261146-4,comprehension,"Groher khonij shompod o joib shompod ubhoyi manobjatir jibondharoner jonno oporiharjo. Ei groher odhibashira pray 200ti shadhin sarbovhoum rastre shomogro grohtike bivokto kore boshobash korche. Ei shokol rastorer moddhe parosporik kutonitik, porjoton, banijjik o shamorik shomporko bidyoman. Manob shongskriti groho shomporke bibhinno dharonar jonmodata. Ei sob dharonar moddhe royeche prithibike debota rupe kolpona, shomotol bishwo kolpona ebong prithibike mohobishwer kendrorupe kolpona. Echara ekti susonghoto poribesh rupe bishwoke kolpona korar adhunik probonotao",Prithibite bortomane mot koyti desh royeche?,200,Prithibite bortomane mot 195ti desh royeche.,"**Reasoning:**

The context discusses various aspects of globalization and its impacts on different sectors. It mentions that there are around 200 independent countries in the world today. However, it does not provide any information about the total number of countries that have ever existed on Earth.

The model answer claims that ""195ti desh royeche"" (195 countries exist) on Earth. This claim is not supported by the context provided, as the context only mentions 200 independent countries today, not historically.

**Final Verdict:** No",no
bengali-6035887477073197072-0::specificity,bengali-6035887477073197072-0,specificity,"Abu Yusuf Yakub ibne Ishaq Al-Kindi (Arabic: Abu Yusuf Yaqub bin Ishaq al-Kindi) (801 - 873) prokhyat Arab pondit. Pashchatto biswe tini Latinikrito ""Alkindus"" (Alkindus) name porichito. Tini chilen ekadhare darshonik, biggani, jyotishi, jyotirbiggani, biswotottobid, rosayonbid, juktibid, gonitoggo, shongeetoggo, podarthobiggani, monobiggani ebong abohabiggani. Muslim Peripatetic darshonikder moddhe tini-i prothom. Tai take Muslim Peripatetic dorshoner jonok bola jay. Tar onek orjoner moddhe bisesh ullekhjoggo chilo Greek ebong Helleniyo dorshonke Arab jogote porichito",Darshonshastrer jonok kake bola hoy?,peripatetic,Darshonshastrer jonok hisebe shadharonoto Al-Kindi-ke bola hoy.,"**Analysis:**

1. **Claim:** ""Darshonshastrer jonok hisebe shadharonoto Al-Kindi-ke bola hoy.""
   - Translation: ""Among philosophers, Al-Kindi was considered the first Muslim Peripatetic.""

2. **Verification:**
   - The context mentions that Abu Yusuf Yakub ibne Ishaq Al-Kindi was a renowned Arab scholar and the first Muslim Peripatetic philosopher.
   - It also states that he was considered the first Muslim Peripatetic.

3. **Verdict:** The model answer accurately reflects the information provided in the context about Al-Kindi being the first Muslim Peripatetic philosopher among philosophers.

**Final Answer:** No",no
bengali--4866456305071140944-1::specificity,bengali--4866456305071140944-1,specificity,"Prachir bestito ei nogorir vhetor royeche bibhinno amoler protnotattwik nidorshon. Koyek shotabdi porjonto e sthan porakromshali Mourjo, Gupta, Pal o Sen shasokborger pradeshik rajdhani o porobortikale Hindu samonto rajader rajdhani chilo. Tritiyo Khristopurboabd theke ponchodosh Khristabdo porjonto osongkho Hindu raja o onnanno dhormer rajara rajotto koren. Mahasthangarher obosthan Bogura jeler Shibganj upojelay.[3] Bogura shohor theke pray 13 ki.mi. uttore Korotoa nodir poshchim tire gele ei shohorer dhongshabosesh dekha jay.",Mahasthangarh protnostholti Bangladesh-er kon jelay obosthito?,Bogura jelar Shibganj upojelay,Mahasthangarh protnostholti mone hoy Bogura shohorer kachakachi uttor-purbo elakay obosthito.,"**Step 1:**
The Model Answer claims:
- Mahasthangarh is located in Bogura town.
- It is situated towards the north-east of Bogura city.

**Step 2:**
Checking these claims against the Context:

- The context mentions ""Bogura jeler Shibganj upojela"" (in the district of Bogura, at Shibganj), which supports the claim that Mahasthangarh is located in Bogura town.
- However, there's no explicit mention of its location being towards the north-east of Bogura city. The context only mentions it's 13 km away from Bogura city.

**Step 3:**
While the first claim is supported by the context, the second one is not explicitly stated and seems to be a hallucination based on the given information.

Final verdict: **no**.",no
bengali--2676392207575072184-0::comprehension,bengali--2676392207575072184-0,comprehension,"Kumilla Victoria College Kumilla jelay obosthito. Eti Kumillar shobcheye puraton ebong bikhyato college. Kumilla Victoria College 1899 sale protishthito hoy. Ray Bahadur Ananda Chandra Ray Rani Victoria-r name eti protishtha koren. Tini thikadari peshar sathe jukto chilen ebong shikkha-onuragi chilen. Kumilla Victoria College protishtha korar jonno bipul poriman ortho bay korechen. Ei college evabe poripurno bastobe rup ney. Collegeti protishthar por British sarkar take ""Ray Bahadur"" upadhi prodan kore. Tar smriti rokkharte Victoria College-er Intermediate shakhay prodhan fotoke ekti sada ronger bhaskarjo toiri kora hoyeche. Biggani Satyendranath Bose chilen ei college-er pro",Cumilla Victoria College-er prothom odhyokkho ke chilen?,Satyendranath Bosu,Cumilla Victoria College-er prothom odhyokkho chilen Ray Bahadur Ananda Chandra Ray.,"**Analysis:**

Step 1: The Model Answer claims that ""Ray Bahadur Ananda Chandra Ray"" was the first principal of Cumilla Victoria College.

Step 2:
- The context mentions that Ray Bahadur Ananda Chandra Ray Rani Victoria-r name eti protishtha koren, which means he was involved in the establishment of the college.
- However, there's no explicit mention in the provided context that he was the first principal or headmaster (odhyokkho) of the college.

Step 3: Since the context does not explicitly confirm that Ray Bahadur Ananda Chandra Ray was the first principal, we cannot definitively say that the Model Answer is correct based on the given information.

**Final Verdict:** No",no
bengali-1508751382134197788-2::factualness,bengali-1508751382134197788-2,factualness,"1954 shaler March er 8 theke 12 tarikh porjonto onushthito Purbo Pakistan Porishoder nirbachone 237ti Muslim asoner moddhe Juktofront 223ti ason orjon kore. Tonmoddhe 143ti peyechilo Mowlana Bhashanir netrittodhin Awami Muslim League, 48ti peyechilo Shere Bangla A. K. Fazlul Hoq er Krishok Sromik Party, Nezami Islam Party lav korechilo 22, Gonotantri dol lav korechilo 13ti ebong Khelafat-i-Rabbani namok dolti 2ti ason. Khomotashin rajnaitik dol Muslim League shompurnorupe e nirbachone poravuto hoy; tara kebol 9ti ason lav korte shokkhom hoy.",Sher-e-Bangla Abul Kashem Fazlul Haq kon rajnaitik doler shonge jukto chilen?,Krishok Shromik Party,Sher-e-Bangla Abul Kashem Fazlul Haq chhilen Awami Muslim League-er shonge jukto.,"**Analysis:**

Step 1: The Model Answer claims that ""Sher-e-Bangla Abul Kashem Fazlul Haq was associated with Awami Muslim League.""

Step 2:
- The context mentions ""Shere Bangla A. K. Fazlul Hoq"" and his party, Krishok Sromik Party (KSP), which is represented as ""48ti peyechilo Shere Bangla A. K. Fazlul Hoq er Krishok Sromik Party.""
- However, there's no mention of Awami Muslim League (AML) in the context provided.

Step 3: Since the claim made by the Model Answer is not supported by the given context, it can be considered a hallucination.

**Final Verdict:** No.",no
bengali--8230914461558443804-12::comprehension,bengali--8230914461558443804-12,comprehension,Prachin Greek pondit Eratosthenese (276-194 BC) prakritik bhugoler agropothik. Tini emon ek shomoy e bishoye obodan rakhen jokhon ponditgono prithibir akar o akriti shomporkei onishchit chilen. Mishorer bibhinno sthaner durattor sathe surjer alok roshmir potonkoner parthokko hisab kore prithibir poridhi nirnoyer maddhome Eratosthenese prakritik bhugolbid hisebe itihasher patay chirosthai ashon kore niyechen. Etai chilo bortomane porichito bhuakritibidyar (Geodesy) prothom gobeshona. Eratostheneser bohu mullyoban bhugolbishoyok kajer moddhe eti onnotomo. Tini manchitrer gur,Ke prothom bishwer manchitro toiri koren?,Eratosthenes,Ptolemy prothom bishwer manchitro toiri koren.,"**Analysis:**

The context discusses Eratosthenes' contributions to geography and his role in creating the first geodesy experiment. It mentions that he was a Greek mathematician who lived between 276-194 BC.

The model answer claims:
1. Ptolemy is the first person to correct Eratosthenes' calculation.
   - The context does not mention Ptolemy or any correction of Eratosthenes' work by him.

**Verdict:** No, the model answer is not supported by the given context and appears to be hallucinated.",no
bengali--5443118172314527178-10::inference,bengali--5443118172314527178-10,inference,"Nobogothito BJP karyoto Janasangher theke alada dol holeo, BJP-r odhikangsho guruttopurno neta chilen purboton Janasangher sodossho. Emonki Janasangher sodossho Atalbihari Bajpayee BJP-r prothom shovapoti hoyechilen. Oitihashik Ramchandra Guha likhechen, 1980-er doshoker gorar dike Bharote onekguli Hindu-Musolman dangar ghotona ghotechilo. BJP gorar dike jonopriota baranor jonno Janasangher Hindu jatiyotabadi obosthan somporke moddhopontha obolombon kore ebong Janata Party o Gandhibadi samajtantrer songe ei doler jogsutrotir dike beshi gurutto arop kore.[2] Ei poddhotiti sofol",Bharatiyo Janata Party-r prothom shovapoti ke chilen?,Atalbihari Bajpayee,"BJP-r prothom shovapoti chilen Ramchandra Guha, karon tini 1980-er doshoker shurute doler moddhopontha obosthan ke prochur bhabe prochar korechhilen.","**Analysis:**

1. **Claim:** The first prime minister of BJP was Ramchandra Guha.
   - **Support in Context:** No, the context mentions Atalbihari Bajpayee as the first prime minister of BJP.

2. **Claim:** Ramchandra Guha started the campaign for BJP's first election in 1980.
   - **Support in Context:** No, there is no mention of Ramchandra Guha starting any campaign for BJP's first election.

**Verdict:**
The model answer contains factual inaccuracies not supported by the context. Therefore, it can be considered hallucinated relative to the given context and question.

**Final Answer:** Yes",yes
bengali-6120089833063466108-0::factualness,bengali-6120089833063466108-0,factualness,"Dhaka dokkhin Eshiar rashtra Bangladesh-er rajdhani o brihottom shohor. Proshashonikvabe eti deshtir Dhaka bibhager prodhan shohor. Vougolicvabe eti Bangladesh-er moddhobhage Buriganga nodir uttar tire ekta somotol elakate obosthito. Dhaka ekta otimohanogori (megashohor); Dhaka mohanogori elakar jonoshonkha pray 1 koti 50 lokkho.[3] Jonoshonkhar bichare eti dokkhin Eshiar choturtho brihottom shohor (Delhi, Karachi o Mumbai-er porei) ebong somogro bishwer nobom brihottom[4] shohor. Jonghonotter bichare Dhaka bishwer shobcheye ghonobosotipurno mohanogori; 134 borgomail",Bangladesher rajdhani Dhaka shohorer bortoman jonsongkha koto?,pray 1 koti 50 lakh,Dhakar bortoman jonsongkha pray 2 koti 20 lakh.,"**Reasoning:**

The context states that Dhaka has a population of 1.5 crore (15 million) people. The model answer claims that Dhaka's population is 2.2 crore (22 million). This claim is not supported by the provided context.

**Final Verdict:** No",no
bengali--7488179106745368024-1::comprehension,bengali--7488179106745368024-1,comprehension,"Songeeter gotike loy bole. Gotir tartomyer jonno loyke tin vag e vag kora jay - 1) dhirgotir songeeter jonno bilombito loy, 2) drutogotir songeeter jonno druto loy ebong 3) moddhogotir songeeter jonno moddho loy. Moddho loy bilombito loyer digun o druto loyer ordhek gotir hoye thake. Matra songeeter loy ba gotir durotto mapar jonno byabohrito hoy. Protyekti matrar moddhovorti byabodhan soman hoy. Koyekti chondoboddho matrar somosti diye toiri hoy ekti tal.[1]",Songeete gotir tartomyer jonno loyke koyti vag e vag kora hoy?,tin,dui vag e vag kora hoy,"**Reasoning:**

The context discusses how songs are categorized into three types based on their rhythm: slow (dhir), medium (druto), and fast (moddh). It also mentions that a song can have both medium and fast rhythms simultaneously, but not slow. The model answer claims that a song can be categorized in two ways.

**Step 1:** Identify factual claims made by the Model Answer:
- A song can be categorized in two ways based on its rhythm.

**Step 2:** Check if these claims are supported by the Context:
- The context explicitly states that a song can have both medium and fast rhythms simultaneously, which supports the claim that categorization can happen in two ways (medium or fast).

**Final Verdict:**
The model answer is not hallucinated relative to the given context and question. It accurately reflects the information provided.

**Last line:** No",no
bengali--5157536413099558525-3::comprehension,bengali--5157536413099558525-3,comprehension,"Shorbosesh Bishwocup onushthito hoyeche Rashiyay, 2018 shaler 14 June theke 15 July porjonto. Ei Bishwocape France Croatia-ke finale 4-2 gole porajito kore shiropa jite ney.",Shorbosesh FIFA World Cup antorjatik football protijogitay kon desh joyi hoyechilo?,France,Croatia finale-te joyi hoyechilo,"**Reasoning:**

1. **Claim:** ""Croatia finale-te joyi hoyechilo"" (Croatia won the final)
   - **Support in Context:** The context mentions that France won the World Cup final against Croatia by a score of 4-2.
   - **Verdict:** This claim is not supported by the context as it states France won, not Croatia.

**Final Verdict:** No",no
bengali-8389521287325865921-1::factualness,bengali-8389521287325865921-1,factualness,Bharotiyo jatiyotabadi neta Surendranath Bandyopadhyayer udyoge 1922 sale gonotantrik sayattashashon songstha hisebe Kolkata Poursongstha protishthito hoy. 1947 sale Bharat shadhin howar por 1951 o 1956 sale dui bar Corporation ain shongshodhon kora hoyechilo. Bortoman Poursongsthati 1980 saler shongshodhito pour ainer vitti te porichalito hoy. Shovon Chattopadhyay Kolkata Poursongsthar bortoman mohanagorik.,Kolkata Pourshova prothom koto shale sthapit hoyechilo?,1922,Kolkata Pourshova prothom 1920 shale sthapit hoyechilo.,"**Reasoning:**

The context states that Surendranath Banerjea's efforts led to the establishment of Kolkata Corporation in 1922. The model answer claims that Kolkata Pourshova (Corporation) was first established in 1920.

**Step 1:** Identify factual claim - Kolkata Pourshova was first established in 1920.

**Step 2:** Check support from context - The context clearly states that it was established in 1922, not 1920.

**Verdict:** Since the model answer contradicts the information provided in the context, it is a hallucination.

**Final Answer:** Yes",yes
bengali-8652082239846487292-2::factualness,bengali-8652082239846487292-2,factualness,"Kolkata bimanbondor oitihyogoto vabe Europe theke Indochin o Australia-r moddhe biman route-e kousholgotik kendro hisebe kaj kore.[15] 1937 sale Amelia Earhart shoho bohu biman songsthar onek ogragami uran gulo jatra shuru kore Kolkata theke.[16] 1924 sale, KLL biman songstha Kolkatay tader Amsterdam-er -Batavia (Jakarta) route-er ongsho hisebe obotoron shuru kore.[17] Eki bochore, kono biman bahini kortik prothom bishwo vromon ovijaner ongsho hisebe ekta Royal Air Force biman Kolkatay obotoron kore.[18]",Netaji Subhash Chandra Bosu antorjatik bimanbondor kobe nirmito hoy?,1937 shale,1935 shale prothom toiri hoye chhilo.,"**Analysis:**

The model answer states that ""In 1935, the first flight took place.""

Let's check if this claim is supported by the context:

1. The context mentions various flights and events but does not explicitly state when the first flight took place.
2. It does mention that Amelia Earhart started her round-the-world flight in Kolkata in 1937, which could imply that there were no international flights from Kolkata before that year.
3. However, it also mentions that KLL (Kolkata) started its international flights to Amsterdam and Batavia (Jakarta) in 1924, which predates Amelia Earhart's flight.

Since the context does not explicitly support the claim made by the model answer and even contradicts it with the mention of international flights starting in 1924, we cannot consider the model answer as factually accurate relative to the given context.

**Final Verdict:** No",no
bengali-363202495030830843-1::factualness,bengali-363202495030830843-1,factualness,"1948 sale obosor grohoner purbo-porjonto ashi innings-e 29ti century hakan. Sorbomot 6996 raner moddhe 5393 rani esheche 29ti century theke.[16] Innings-proti tar century-r har chilo 36.25%.[17] Er fole tar kheloyari jibone batting gor daray 99.94. Onnodike, kono batsman-i 61 gorer kotay pouchhute sokkhomota prodorshon korte parenni.[N 2][18] Churanto innings-e ar matro 4 ran tulte parlei tar batting gor 100 hote parto.[19][20]",Antorjatik crickete Don Bradman-er mot raner shongkha koto?,6996,Don Bradman-er mot ran chhilo 7096.,"**Analysis:**

Step 1: The Model Answer claims that ""Don Bradman's total runs were 7096.""

Step 2:
- The context mentions a total of ""6996 ran"" in relation to innings and centuries, but it doesn't specify if this is Don Bradman's total.
- There's no explicit mention of Don Bradman's total runs being 7096 in the provided context.

Step 3: Since there's no direct support for the claim made by the Model Answer in the given context, we conclude that the answer is hallucinated relative to the context and question.

**Final Verdict:** No",no
bengali-1508751382134197788-2::specificity,bengali-1508751382134197788-2,specificity,"1954 shaler March er 8 theke 12 tarikh porjonto onushthito Purbo Pakistan Porishoder nirbachone 237ti Muslim asoner moddhe Juktofront 223ti ason orjon kore. Tonmoddhe 143ti peyechilo Mowlana Bhashanir netrittodhin Awami Muslim League, 48ti peyechilo Shere Bangla A. K. Fazlul Hoq er Krishok Sromik Party, Nezami Islam Party lav korechilo 22, Gonotantri dol lav korechilo 13ti ebong Khelafat-i-Rabbani namok dolti 2ti ason. Khomotashin rajnaitik dol Muslim League shompurnorupe e nirbachone poravuto hoy; tara kebol 9ti ason lav korte shokkhom hoy.",Sher-e-Bangla Abul Kashem Fazlul Haq kon rajnaitik doler shonge jukto chilen?,Krishok Shromik Party,Sher-e-Bangla Abul Kashem Fazlul Haq muloto Awami Muslim League-er shonge jukto chilen.,"**Analysis:**

Step 1:
- Claim: Abul Kashem Fazlul Haq was associated with Awami Muslim League (AML).

Step 2:
- Context mentions that ""48ti peyechilo Shere Bangla A. K. Fazlul Hoq er Krishok Sromik Party"", which translates to ""Abul Kashem Fazlul Haq's Krishok Sromik Party got 48 votes"". However, it does not explicitly mention AML.
- The context also mentions that ""Khomotashin rajnaitik dol Muslim League shompurnorupe e nirbachone poravuto hoy"", which translates to ""Muslim League won the majority of the seats in the election"". This could imply that Fazlul Haq was not associated with AML, as AML is not mentioned as a significant party.

Step 3:
- The context does not explicitly confirm the association between Abul Kashem Fazlul Haq and Awami Muslim League. Therefore, claiming this association without explicit confirmation from the context is considered hallucination.

**Final Verdict:** No",no
bengali--6019328074616099894-17::comprehension,bengali--6019328074616099894-17,comprehension,"1492 khristabder 2 January Cordobar Nasri rajyer potoner maddhome Iberiay Muslim shashoner somapti hoy. Granadar shesh Muslim shashok Dwadash Muhammad, jini Boabdil name porichito, Aragoner raja Ditiyo Ferdinand o Castiler rani Prothom Isabella-r kache atmasamarpan koren.",Umaiya rajbongser shorboshesh raja ke?,Dwadash Muhammad,Boabdil-i chhilen Umaiya rajbongser shorboshesh raja.,"**Analysis:**

1. **Claim:** Boabdil was the last Muslim king of Granada.
   - **Support in Context:** Yes, it's mentioned that ""Granadar shesh Muslim shashok Dwadash Muhammad, jini Boabdil name porichito"".

2. **Claim:** Boabdil surrendered to Ferdinand II of Aragon and Isabella I of Castile.
   - **Support in Context:** Yes, it's stated that ""Aragoner raja Ditiyo Ferdinand o Castiler rani Prothom Isabella-r kache atmasamarpan koren"".

3. **Claim:** Boabdil was the last king of the Umaiya dynasty.
   - **Support in Context:** No, there's no mention of any dynasty named Umaiya in the context provided.

**Verdict:**
While the first two claims are supported by the context, the third claim is not. Therefore, the model answer contains a hallucination.

**Final Answer:** Yes",yes
bengali--8707413810832587133-1::comprehension,bengali--8707413810832587133-1,comprehension,"Dhaka Bishwabidyaloyer shikkhokbrindo shobcheye beshi shongkhok Bangladesh Biggan Academy podok lav korechen.[5][6] Echarao, eti Bangladesher ekmatro bishwabidyaloy hisebe Asiaweek er pokkho theke shirsho 100 bishwabidyaloye jayga kore ney.[7] Eti Asiar sera 100ti bishwabidyaloyer moddhe 64tom.[8] Ekhane pray 38,000 chatro-chatri ebong 1,805 jon shikkhok royeche.[1][2]",Bortomane Dhaka Bishwabidyaloyer mot chatrochatrir shonkha koto?,"38,000","Pray 1,805 jon shikkhok royeche.","**Reasoning:**

The context mentions that ""pray 38,000 chatro-chatri ebong 1,805 jon shikkhok royeche"" at Bangladesh Biggan Academy. The model answer claims ""Pray 1,805 jon shikkhok royeche,"" which matches the number of students mentioned in the context.

**Verdict:** Yes",yes
bengali-2351657829570417965-1::comprehension,bengali-2351657829570417965-1,comprehension,"Usha Uthup Mumbaiye jonmogrohon koren,[1] ekta Tamil Brahmin poribare. Tar baba Vidyanath Someshwar Sami.[5] Jini Madras (bortomane Chennai) theke 1947 sale Tamilnadu te sthanantor hon.",Usha Uthup Bharoter kon shohore jonmogrohon koren?,Mumbai,Tini Chennai te jonmogrohon koren.,"**Reasoning:**

The context states that Usha Uthup was born in Mumbai but later moved to Madras (now Chennai) in Tamil Nadu. The model answer claims that she was born in Chennai.

**Step 1:** Factual claim made by the Model Answer - ""Tini Chennai te jonmogrohon koren.""

**Step 2:** Checking against Context:
- Context: Usha Uthup was born in Mumbai.
- Model Answer: She was born in Chennai.

The context does not support the claim that Usha Uthup was born in Chennai.

**Final Verdict:**

The model answer is hallucinated relative to the given context and question. It incorrectly states where Usha Uthup was born.

**Last line:** yes",yes
bengali-7368577689306281053-15::factualness,bengali-7368577689306281053-15,factualness,"Pither shomoshay kromagoto vogar fole mousumer khelaguloy oniyomito hoye poren tini. Folshrutite, nijossho 41tom jonmodiner olpo koyekdin purbe 2004 sale County Cricket-ke biday janan.[12][13][14]",Robert Charles Jack Russell kon shale antorjatik cricket khela theke obosor nen?,2004,Robert Charles Jack Russell antorjatik cricket theke 2003 shale obosor nen.,"**Reasoning:**

1. **Claim:** Robert Charles Jack Russell played his last professional cricket match in 2003.
   - **Support from Context:** The context mentions that he retired from County Cricket in 2004, which means his last match was likely in the year before retirement.

2. **Claim:** He retired from professional cricket.
   - **Support from Context:** The phrase ""biday janan"" translates to ""retired"".

**Verdict:**
The model answer is not hallucinated relative to the context and question because it accurately reflects the information given in the context about Robert Charles Jack Russell's retirement year. Therefore, the final verdict is: **no**.",no
bengali-8231597176267138336-3::factualness,bengali-8231597176267138336-3,factualness,"jodio chikungunir pradurbhab sadharonoto Asia o Africate beshi dekha jay tobe protibedon onujayi 2000-er doshoke eti Europe o Americate choriye poreche. 2014 sale ek million-er beshi manush akranto hoyeche.[2] 2014 saler protibedon onujayi eti Juktorashtrer Florida-te dekha geche kintu 2016 sale Juktorashtre sthaniyovabe ei roger probhab dekha jayni.[12][13] Tanzania-te 1952 sale prothom rogti dhora pore.[2] Chikungunya namti esheche Tanzania-r Makundi jonogoshthir byabohrito Kimakundi bhasha theke jar ortho ""kuchito howa"" ba banka hoye jawa.[2] 2008 saler dike Bangladesh-er",Chikungunya virus kobe prothom shonakto kora hoy?,2008 saler dike,2006 saler shurur dike,"**Analysis:**

The model answer claims that Chikungunya virus was first identified in 2006. Let's check if this claim is supported by the context:

1. The context mentions that Chikungunya was seen frequently in Asia and Africa before spreading to Europe and America around the year 2000.
2. It also states that there were large outbreaks, including one involving a million people in 2014.
3. However, it does not provide any specific information about when or where Chikungunya was first identified.

**Verdict:** Since the context does not explicitly state that Chikungunya was first identified in 2006, the model answer is **hallucinated**.

Final line: no",no
