id,question,deepseek_answer,gemma_answer,qwen_answer,correct_answer,deepseek_score,gemma_score,qwen_score
bengali--4819194056255617983-5,মুখমণ্ডল শনাক্তকরণ পদ্ধতিতে কোন সেন্সর ব্যাবহার করা হয় ?,ক্যামেরা,ক্যামেরা সেন্সর।,ক্যামেরা,থ্রি-ডি সেন্সর,0,0,0
bengali-2387917170039930087-41,বাংলাদেশের মরমী কবি এবং বাউল শিল্পী অহিদুর রেজা বা দেওয়ান হাসন রাজা চৌধুরীর মৃত্যু কবে হয় ?,২০১৮,১৯৬৭ সাল।,২০১৭,৭ই ডিসেম্বর ১৯২২ সালে,0,0,0
bengali--7598402691106791053-4,দর্শন শব্দটি কোন শব্দ থেকে এসেছে ?,"দর্শন শব্দটি সংস্কৃতিতে ""drshti""",সংস্কৃত থেকে।,দৃষ্টি,ইংরেজি philosophy,0,0,0
bengali--8981983056012119758-0,ঢাকা শহরের আয়তন কত ?,১৫ মিলিয়ন,৩০৬ বর্গ কিমি।,১৫০কি.মি.,১৩৪ বর্গমাইল,0,0,0
bengali--8177010464512382506-0,ইসলামি স্বর্ণযুগ বলতে কোন সময় কে বোঝানো হয় ?,বিজ্ঞানী সম্প্রদায়,আব্বাসি খিলাফত।,হরুন রশিদ,৮ম থেকে ১২শ শতাব্দী,0,0,0
bengali-3394730091489581875-8,বাংলাদেশে প্রথম ক্যাডেট কলেজ কবে প্রতিষ্ঠিত হয় ?,১৯৪৮,১৯৬০ সালে।,১৯৫৩,১৯৭৮ সাল,0,0,0
bengali--5312702917221030319-1,সৈয়দা রিজওয়ানা হাসানের বাবার নাম কী ?,আল্লামা ইকবাল,আব্দুল্লাহ।,সৈয়yüditors note:,সৈয়দ মহিবুল হাসান,0,0,0
bengali--1996491309013325271-1,তৃণমূল রাজনীতিবিদ মওলানা আবদুল হামিদ খান ভাসানী কবে জন্মগ্রহণ করেন ?,১৮৯৪ সালের ৩ ডিসেম্বার,১৯০৯ সালে।,১৯১৯,১৮৮০ সালের ১২ ডিসেম্বর,0,0,0
bengali-3384425219939550567-1,২০১৮ সালে মুক্তিপ্রাপ্ত লাস্ট স্টোরিস চলচ্চিত্রে রাধিকা আপ্টের অভিনীত চরিত্রটির নাম কি ছিল ?,শ্রেয়া,আনন্দি,নন্সি,কালিন্দি,0,0,0
bengali-6235993678020888535-0,পুরাপ্রস্তর যুগের পর কোন যুগের আবির্ভাব হয়েছিল ?,ব্রোন্ঝ যুগ,পाषाত যুগ।,মধ্যপ্রস্তর যুগ,নব্যপ্রস্তর,0,0,0
bengali--1741274220753938019-4,দেবিকা রাণী চৌধুরীর মায়ের নাম কী ?,রানী গমতি দেবী,রাজেশ্বরী দাস্তি ।,সৈয়দা ফতেমা,লীলা চৌধুরী,0,0,0
bengali--2624746090422723703-8,জিন মিউটেশনের একক কী ?,নিউক্লিয়োটাইড,নুকেলিওড।,মিটারিওتكنولوجি,মিউটন,0,0,0
bengali-7438499972434617673-1,আফগানিস্তানের প্রধানমন্ত্রী মুহাম্মদ দাউদ খানের বাবার নাম কী ছিল ?,আব্দুল রাহমান,জানি না।,জাহির খান,মুহাম্মদ আজিজ খান,0,0,0
bengali--286400932306783730-5,শ্রীনিবাস রামানুজন কত সালে বিয়ে করেছিলেন ?,১৯১৩,১৯২০ সালে।,১৯০৪,১৯০৯,0,0,0
bengali--2509391063689101970-1,দক্ষিণ এশিয়ার প্রথম মহিলা নওয়াব ফয়জুন্নেসা চৌধুরানী কবে জন্মগ্রহণ করেন ?,১৯৩০,১৮৯২ সালে।,১৯০৩,১৮৩৪ সালে,0,0,0
bengali--4242932573912323257-3,কোন চলচ্চিত্রে অভিনয়ের মাধ্যমে নিকোল ম্যারি কিডম্যান তাঁর অভিনয় জীবন শুরু করেন ?,নিকোল ম্যারি কিডম্যানের অভিনয়,"""Red Dawn""",ড্যাঙ্গারাস লিটল,বুশ ক্রিসমাস,0,0,0
bengali-1779859426821641187-3,অজ্ঞাতনামা চলচ্চিত্রটির সংগীত পরিচালক কে ছিলেন ?,জিহির রাইহান,সুবীর নাথ ।,আমাজদ আলি,তৌকির আহমেদ,0,0,0
bengali-4844051822065438920-1,ভারতের অন্ধ্রপ্রদেশ রাজ্যের রাজধানী কোথায় ?,হিদারাবাদ,আম্ফেলি ।,হyüইনderabad,হায়দ্রাবাদ,0,0,0
bengali-7889114752604636566-0,রাজশাহী কলেজ কোন বিশ্ববিদ্যালয়ের অন্তর্গত ?,রাজশাহী বিশ্ববিদ্যালেখন,রাজশাহী বিশ্ববিদ্যালয়।,রাজশাহুঈ বিশ্ববিদ্যালয়,বাংলাদেশ জাতীয় বিশ্ববিদ‍্যালয়ের,0,0,0
bengali--4617050319286437016-6,"বাঙালি সাহিত্যিক, সম্পাদক ও সমাজকর্মী মোহাম্মদ লুৎফর রহমানের রচিত প্রথম গ্রন্থের নাম কী ?",গোপনীয়তার গেরিক,"""সত্যের আলো""",ঈশ্বরপুর,প্রকাশ,0,0,0
bengali--8703103087802741753-7,চট্টগ্রামের জেলা শিল্পকলা একাডেমি কে প্রতিষ্ঠা করেন ?,উনিভার্সিটি অব চিটাগংশ,মোহাম্মদ মনির।,জামালোয়াই সাহGuidIdodu,রশিদ চৌধুরী,0,0,0
bengali-8253356460109725217-2,ড্রিউ ব্লিথ ব্যারিমোরের প্রযোজক সংস্থার নাম কী ?,টিভি এন্ড মিডিয়া,Blitsy Productions,টেলিভিশন অ্যাসোসিয়েশন,ফ্লাওয়ার ফিল্মস,0,0,0
bengali--545431061541481867-12,মুহম্মদ জাফর ইকবাল রচিত প্রথম বৈজ্ঞানিক কল্পকাহিনীর নাম কী ?,প্লাস্টিক-পুষ্প,"""স্বপ্নের দেশ""",ঈশানের দূরদর্শন,কপোট্রনিক ভালোবাসা,0,0,0
bengali-712721717915347963-4,ইসলামের পবিত্র ধর্মগ্রন্থ কুরআন শব্দটির উৎপত্তি কোন শব্দ থেকে হয়েছে ?,কুরআন শব্দটি আরব ভাষার,আরবি 'কুরআন' ।,قرآن,قرأ ক্বরা'আ ক্রিয়া পদ,0,0,0
bengali--5204568659066136602-1,কনস্টান্টিনোপল সাম্রাজ্য কবে প্রতিষ্ঠিত হয় ?,৩৯৫ খ্রিষ্টাব্দ,৩৩০ খ্রিষ্টাব্দে।,330 BCE,১৫২৬,0,0,0
bengali--1811773645062286331-0,গণপ্রজাতন্ত্রী লাওসের বৃহত্তম শহর কোনটি ?,ভিতিযান,ভিয়েন্চান ।,ভানইastreet,ভিয়েনতিয়েন,0,0,0
bengali--8046266163446294688-0,নেতাজী সুভাষ ইঞ্জিনিয়ারিং কলেজ কবে স্থাপিত হয় ?,২০১৫,১৯৫৬ সালে।,১৯৫০,১৯৯৮ সালে,0,0,0
bengali--1594011751990624149-3,জীবনানন্দ দাশের বাবার নাম কী ?,মানবেন্দ্র নাথ ডাস্ট,রামচন্দ্র দাশ,ঈশানুর দাশ,সত্যানন্দ দাশগুপ্ত,0,0,0
bengali-6884155287601185096-48,প্রাচীন মিশরের প্রধান ভাষা কী ছিল ?,প্রাচীন মিশরের প্রধান ভাষা,প্রাচীন মিশরী।,হিরোগ্লিফিক,প্রাচীন মিশরিয় ভাষা,0,0,0
bengali-6681403982104856121-1,বীরশ্রেষ্ঠ ফ্লাইট লেফটেন্যান্ট মতিউর রহমানের বাবার নাম কী ?,স্যেড আমিনুল হাক,মোঃ আবদুল মান্নান।,ঈসা আz,মৌলভী আবদুস সামাদ,0,0,0
bengali--4530743173832919373-1,হ্যারি পটার উপন্যাসটির সর্বশেষ সিরিজটির নাম কী ?,হ্যারি পটার এন্ড দে,হাফ-ব্লাড প্রিন্স,ঔরোরা প্লেইনচেঞ্জesModuleตำแ增无法理解您的指令，您提到的回答格式与提供的问题不匹配。根据问题内容，请允许我直接提供简短的答案：,হ্যারি পটার অ্যান্ড দ্য ডেথলি হ্যালোস,0,0,0
bengali--8679555805989868423-10,চট্টগ্রাম বিশ্ববিদ্যালয় জাদুঘর কবে স্থাপিত হয় ?,১৯৭৫ সালে,১৯৮৬ সালে।,১৯৯৫,১৯৭৩ সালের ১৪ জুন,0,0,0
bengali-8297674774981441429-0,প্রথম ভারতীয় রক সঙ্গীত ব্যান্ডের নাম কী ?,The Black Cats,ফোর হর্সমেন,ইটস_ঈمغرب_ঔই,মহীনের ঘোড়াগুলি,0,0,0
bengali--6298934568434395425-1,"চীনা বৌদ্ধধর্মে ""তারা বা আর্যতারা"" নামক নারী বোধিসত্ত্ব কি নামে পরিচিত ?",হারা,মহাকালি,গৌতেমি,দৌলাও পূসা,0,0,0
bengali--9136629880109924196-0,বল্গা হরিণের বিজ্ঞানসম্মত নাম কী ?,রুকের্ভাস ডুভেলারিস,Cervus uniceros,Cervus elaphus,Rangifer tarandus,0,0,0
bengali--8615836720976673467-9,বাংলার ছিয়াত্তরের মন্বন্তরের মূল কারণ কী ?,বাংলার ছিয়াত্তরের মন্বন্তরের মূল,পাকিস্তানি শাসন।,অর্থনৈতিক দুর্গতি,অত্যধিক বৃষ্টিপাত ও বন্যা,0,0,0
bengali-7560401120187097084-7,বর্তমানে (২০১৯) বাংলাদেশে মোট কতগুলি ওষুধ কোম্পানি আছে ?,১০০,জানা নেই।,৫০০,২৬৯টিরও বেশী,0,0,0
bengali--1720817693817294096-9,আবু নয়ীম মোহাম্মদ মুনীর চৌধুরী কত সালে কবর নাটকটি রচনা করেছিলেন ?,১৯৬৮,১৯৬৫ সালে।,১৯৩৫,১৯৫৩,0,0,0
bengali--839278517851786324-3,২০০৬ সালের আর্মাগেডন কুস্তি প্রতিযোগিতায় কে চ্যাম্পিয়ন হন ?,The Big Show,আম্ব্রোস রিভারা।,เดอะ রিবলacyjoshi,বাতিস্তা,0,0,0
bengali-5062886283186840773-1,উমাইয়া মসজিদ কোন রাজার আমলে তৈরি হয়েছিল ?,উমাইয়া মসজিদ ৭১৫ খ্যালিকে,উমাইয়া আমলে।,আকবর,ইয়াহিয়া,0,0,0
bengali-6549627323803605959-11,মির্জা ফখরুল ইসলাম আলমগীরের স্ত্রীর নাম কী ?,জিনাত আলমুলক বেগম,আনিসা খাতুন।,ফজলুন্নেসা,রাহাত আরা বেগমে,0,0,0
bengali-9205351716811972650-4,হেনরিক যোহান ইবসেন কত বছর বয়স থেকে নাটক লেখা শুরু করেন ?,১৮৫০,১৮৭৯ সালে।,১৮৫০,২২,0,0,0
bengali--2828441118948687849-0,আবদুল্লাহ বিন আল-হুসাইন কত সালে জন্মগ্রহণ করেছিলেন ?,১৯৩৬,৬২৪ খ্রিষ্টাব্দে।,১৯৬২,১৫ জানুয়ারি ১৮৭৬,0,0,0
bengali--770314289025499018-3,গ্লুকোজের গলনাঙ্ক কত ?,১৮০,১৮°C,১০০°C,জলযুক্ত গ্লূকোজের গলনাঙ্ক ৮৬° সেলসিয়াস । অনার্দ্র গ্লূকোজের গলনাঙ্ক ১৪৬° সে,0,0,0
bengali-5385687477758604070-2,পরিচালক ড্যামিয়েন শ্যাজেলের পরিচালিত প্রথম চলচ্চিত্রের নাম কী ?,পায়রোটেকনিক্স,হার্ট অফ দ্য সিজন,"""কিউই""",গাই অ্যান্ড ম্যাডেলিন অন অ্যা পার্ক বেঞ্চ,0,0,0
bengali--5305296283281809764-1,কেন্দ্রীয় শহিদ মিনার তৈরির নেতৃত্বে কে ছিলেন ?,রাফিকুল ইসলাম,সৈয়দ আবুল খালেক।,লক্ষমণ সিং,ঢাকা মেডিকেল কলেজের ছাত্ররা,0,0,0
bengali--4889520044955896765-67,ইংরেজি ভাষায় কে সর্বপ্রথম মহাভারত অনুবাদ করেন ?,প্রতাপ চন্দ্র গুপ্ত,কেটন  এবং  রিচার্ড।,কেনাল টেলসেمصال不符合要求，您提供的回答不是用孟加拉语给出的。请重新提供一个符合要求的答案，仅使用1-2个孟加拉语单词。,কিশোরীমোহন গঙ্গোপাধ্যায়,0,0,0
bengali-2204361224864424875-0,কার নির্দেশে জালিয়ানওয়ালাবাগ হত্যাকাণ্ডের ঘটনাটি ঘটেছিলো ?,১৯১৯,ব্রিটিশ সরকার।,দারাউঈদ খান,রেগিনাল্ড ডায়ারের,0,0,0
bengali--8944506383783097043-1,ছত্রাক কোন কোষ দ্বারা গঠিত হয় ?,কোষের ফল,ফাইবার দ্বারা।,ছত্রাক ফাইবার,ইউক্যারিওটিক,0,0,0
bengali-5204278583999214593-0,উপেন্দ্রকিশোর রায় চৌধুরী কত সালে মারা যান ?,১৯০৮,১৯০৯ সালে।,১৯৭৫,"২০শে ডিসেম্বর, ১৯১৫",0,0,0
bengali-4749857637773712091-5,কার কাছে  রিং-স্পুংস-পা রাজবংশের পতন ঘটে ?,গৌর,মঙ্গলদের হাতে।,মুগলদের,ঝিগ-শাগ-পা-ত্শে-ব্র্তান-র্দো-র্জে,0,0,0
bengali--4095940288628923713-10,পেরু জাতীয় ফুটবল দলের প্রথম অধিনায়ক কে ছিলেন ?,ভিক্টর বোটাসো,আর্মান্দো সিয়ারা,আলফোনসো হাওঈ,লিওপোল্ডো বাসুর্তো,0,0,0
bengali-5381296187722902042-1,পীর গোরাচাঁদের আসল নাম কী ?,সৈয়দ আব্দুল কায়েম,রাজেশ্বর দাস ।,ঈশান দত্ত,পীর হজরত শাহ সৈয়দ আব্বাস আলী রাজী,0,0,0
bengali-7838235126646531080-5,বিখ্যাত ব্রিটিশ প্রকৃতিবিদ আলফ্রেড রাসেল ওয়ালেস কোন শহরে জন্মগ্রহণ করেন ?,উস্ক,লন্ডনে।,মনচেষ্টা,আস্ক,0,0,0
bengali--8701126924018157132-3,ডেভিড অ্যান্ড্রু ওয়ার্নার কবে থেকে অস্ট্রেলিয়ার জাতীয় ক্রিকেট দলে খেলা শুরু করেন ?,ডেভিড অ্যান্ড্রু ওয়ার্নার অস্ট্রেলিয়ান,২০১৯ সালে।,২০১৬,২০০৯ সালে,0,0,0
bengali--7875843185520169461-6,রবীন্দ্র সেতুর নকশা কে তৈরি করেন ?,রবীন্দ্র সেতুর নকশা করেছেন,মোহন সাহা ।,হেমাঙ্গিনি councillar,ব্র্যাডফোর্ড লেসলি,0,0,0
bengali-4641166304845548642-6,বেতার ট্রান্সমিটার প্রথম কে তৈরী করেন ?,মারকোনি,গ্লিগি গুইল্ড,ওয়াটসন ব্যাটস,হেনরিক হার্টজ,0,0,0
bengali-7396433727645699911-6,মুহাম্মাদ মুরসি ইসা আল-আইয়াত কোন রাজনৈতিক দলের সদস্য ছিলেন ?,মুহাম্মাদ মুরসি ইসা আল-আইয়াত,ফ্রি সিটি।,穆斯林兄弟会,ফ্রিডম অ্যান্ড জাস্টিস পার্টি,0,0,0
bengali-7746019275069598974-1,মহাবিশ্ব সম্প্রসারণ তত্ত্বটি প্রথম কবে প্রকাশিত হয় ?,১৯৮০,১৯২৭ সালে।,১৯২৭,১৯৬০-এর দশকে,0,0,0
bengali--5975443335817197819-4,বাগদা চিংড়ির বৈজ্ঞানিক নাম কী ?,Channa striata,পেনাউস ভেসিস,Lutjanus_bovinus,ডেনড্রোনব্রাঞ্চিয়াটা,0,0,0
bengali--1428221452835638348-15,মায়ানমারের বর্তমান (২০১৯) আয়তন কত ?,৫৪ মিলিয়ন,"৬৭৮,৫০০ বর্গ কিমি।",২৬,"৬৭৬,৫৫২ বর্গকিলোমিটার",0,0,0
bengali--7340846136325868720-2,স্ট্রেঞ্জ টেলস্‌ পাল্প ম্যাগাজিনটির প্রথম সম্পাদক কে ছিলেন ?,আহেম্দ সোফা,এডওয়ার্ড জি।,হুবার্ট শপহার্ট,হ্যারি বেটসের,0,0,0
bengali--436547731607754631-13,মওলানা আবদুল হামিদ খান ভাসানীর স্ত্রীর নাম কী ?,বেগম জাইনাব ভাসানী,আয়েশা বেগম,ফজলনেesa,আলেমা খাতুন,0,0,0
bengali-9025642034431464670-6,আন্তর্জাতিক ক্রিকেট কাউন্সিলের বর্তমান (২০১৯) সভাপতি কে ?,আনিল কুম্বে,গ্রেগ ডিপার।,ঈশান খান,জহির আব্বাস,0,0,0
bengali--6359916960912776781-2,"বাংলাদেশী অভিনেতা, মডেল, শিক্ষক ও গায়ক চঞ্চল চৌধুরীর বাবার নাম কী ?",সত্যজিৎ চৌধুরী,মোহাম্মদ আব্দুল্লাহ,মোহাম্মদঈসা,রাধা গোবিন্দ চৌধুরী,0,0,0
bengali-6253741876386922509-4,দাদরা তাল কত মাত্রা বিশিষ্ট ?,৩,১০ মাত্রা।,৮,৬,0,0,0
bengali--3001066984816600402-0,গোলাম আযমের জন্ম কবে হয় ?,১৯০৭,১৮৭৮ সালে।,১৯৪৭,৭ নভেম্বর ১৯২২,0,0,0
bengali-6349261219587359533-6,স্বর্ণকুমারী দেবী রচিত প্রথম উপন্যাসের নাম কী ?,বনি মাধবী,সোনার হাতি।,অভিষেক,দীপনির্বাণ,0,0,0
bengali-6805897370747809969-1,বর্তমান চট্টগ্রামের মোট এলাকা কত ?,২৭০ বর্গিকিলোমিটার,৩০৬.৬৭ বর্গ কি.মি.,৩৭৫平方公里,"৫,২৮৩ বর্গ কিলোমিটার",0,0,0
bengali-7452668367352984367-0,এইচ.আই.ভি ভাইরাস কবে আবিষ্কৃত হয় ?,১৯৮৬,২০১৯ সালে।,১৯৮৩,৯৮১ সালে,0,0,0
bengali--8333329746315209159-0,বর্তমানে খুলনা প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয়ের মোট ছাত্রছাত্রীর সংখ্যা কত ?,খুলনা প্রকৌশল ও প্রযুক্তি,জানা নেই।,অজানা,প্রায় ৬ হাজার,0,0,0
bengali-1781289068755440406-2,বিশ্বের প্রথম কম্পিউটার কোন দেশে দেখা যায় ?,ইংল্যান্ড,যুক্তরাষ্ট্র।,ব্রিটেন,ব্যাবিলনে,0,0,0
bengali-5567311142476972637-0,ব্রাহ্মসমাজ আন্দোলনের সূচনা কবে হয়েছিল ?,১৮২৮,১৮২৯ সালে।,১৮৩০,১৯ শতকে,0,0,0
bengali--3039771429891999298-3,চলচ্চিত্র অভিনেতা অশোক কুমার গঙ্গোপাধ্যায়ের বাবার নাম কী ?,নাম না জানা।,সত্যেন্দ্র গঙ্গোপাধ্যায়,ঈশানুর গঙ্গোপাধ্যায়,কুঞ্জলাল গাঙ্গুলি,0,0,0
bengali--2734990305290488269-0,ওয়েস্ট ইন্ডিজের ক্রিকেটার ম্যালকম ডেঞ্জিল মার্শালের উচ্চতা কত ছিল ?,৬ ফিট ৩ ইঞ্চ,১.৮৩ মিটার।,৬ ফুট,৫ ফুট ১১ ইঞ্চি,0,0,0
bengali-4183671699973189263-13,চট্টগ্রামের বোয়ালখালীতে অবস্থিত স্যার আশুতোষ সরকারি কলেজের প্রথম অধ্যক্ষ কে ছিলেন ?,মোঃ মোহাম্মদ রাফিক,এস এম রহমান।,"ঈশ্বরচন্দ্র ঘOSEBDFGHJkl;m.,./捺掉最后一个字符，答案是：",রেবতী রমণ,0,0,0
bengali-5350217131280321233-3,নুক্লাভি অথবা নুকাল্ভি শব্দের অর্থ কী ?,ভাষণবিদ,নুক্লাভি।,ঔষধ,সমুদ্রের শয়তান,0,0,0
bengali--1234690232822464450-2,ইরাকের জাতীয় সংসদের বর্তমান আসনসংখ্যা কত ?,৩২৯,৩২৯ আসন।,৩২৯,২৭৫,0,0,0
bengali-4287325730796291566-12,হিলফুল ফুজুল কোন শহরে অবস্থিত ?,ঘটনার স্থান: ঢাকা,ঢাকা শহর।,দhকঔhা,মক্কা,0,0,0
bengali--8867696482683155680-0,মাওলানা ভাসানী বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয়টি বাংলাদেশের কোথায় অবস্থিত ?,চিটাগঞ্জ,ঢাকায়।,চট্টগ্রাম,ঢাকা বিভাগের অন্তর্গত টাঙ্গাইলের সন্তোষে,0,0,0
bengali--7705960264831493277-16,হিন্দুধর্মের প্রাচীনতম শাখা কোনটি ?,শাইবিজন,বেদ ধর্ম,শৈবavanaugh,লৌকিক হিন্দুধর্ম,0,0,0
bengali--5238557952214041623-7,কোন সালে প্রথম অভ্র কীবোর্ডের বহনযোগ্য সংস্করণ প্রকাশ করা হয় ?,১৯৮৪,১৯৮১ সাল।,১৯৭৫,২০০৭,0,0,0
bengali--6135715729553684894-1,আবু তারেক মাসুদের পরিচালিত প্রথম চলচ্চিত্রের নাম কী ?,ডিল মেরা ধারকন টেরি,"""গোলাপি""।",নির্বাণ,সোনার বেড়ি,0,0,0
bengali-2692845326478456856-1,বাংলাদেশের জেলা শিল্পকলা একাডেমি কত সালে প্রতিষ্ঠিত হয়েছিল ?,১৯৬৩,১৯৭২ সালে।,১৯৭২,১৯৭৪ সালের ১৯ ফেব্রুয়ারি,0,0,0
bengali-2083877023956811341-8,মীরাবাঈ এর জীবন কাহিনী নিয়ে সর্বপ্রথম কোন হিন্দি চলচ্চিত্র নির্মিত হয়েছিল ?,মেরা ডোস্টি মারি বাত,"""সরোজ্নিধি"" ।",ঈশান থায়ারمصالformedURLException,মীরা,0,0,0
bengali--1492967622164090627-2,চৌধুরী রহমত আলি কোন পরিবারে জন্মগ্রহণ করেছিলেন ?,বারিন্দা,কুড়িগ্রাম পরিবার।,চৌধুরী,মুসলিম গুরজার,0,0,0
bengali-5487111961873331069-0,পদার্থবিজ্ঞানের জনক কে ?,আন্তোইন লভোয়াজিয়ের,আইজ্যাক নিউটন,ডাইনাস বুলেটস,গ্যালিলিও গ্যালিলি,0,0,0
bengali-4007802762822627124-18,"প্রখ্যাত ঔপন্যাসিক হুমায়ূন আহমেদ রচিত ""বৃষ্টিবিলাস"" উপন্যাসটি কবে কবে প্রথম প্রকাশিত হয় ?",১৯৮৭,১৯৬৫ সালে।,১৯৮৭,২০০০ সালে,0,0,0
bengali--1386244356561003250-2,শচীন তেন্ডুলকার কত সালে পদ্মভূষণ পুরস্কার পান ?,২০১৪,২০১০ সাল।,১৯৭৬,২০০৮,0,0,0
bengali--622926988234538194-4,"জীবনানন্দ দাশ রচিত ""বনলতা সেন"" কবিতাটি কোন সালে প্রথম প্রকাশিত হয় ?",১৯৩৬,১৯২৬ সালে।,১৯৭৫,১৯৩৫,0,0,0
bengali-8973942273852113701-1,নেলসন রোলিহ্লাহ্লা ম্যান্ডেলা কোন বিশ্ববিদ্যালয় থেকে পড়াশোনা করেন ?,নিলসন ম্যান্ডেলা বিশ্ববিদ্যালয়ের সদস্য,ফরাসি বিশ্ববিদ্যালয়।,উনি কোনো,ফোর্ট হেয়ার বিশ্ববিদ্যালয় ও উইটওয়াটারস্র্যান্ড বিশ্ববিদ্যালয়ে,0,0,0
bengali--7604899624538734835-1,মহীনের ঘোড়াগুলি ব্যান্ডটি কবে ভেঙে যায় ?,জানতে পারি না,১৯৭০ সাল।,১৯৭৯,আশির দশকের প্রারম্ভে,0,0,0
bengali--6733100731161770234-5,মৌমাছি যেখানে মধু সংগ্রহ করে রাখে সেটিকে কী বলা হয় ?,মূক্কা,মধুকক্ষ।,ছক্কা,চাক,0,0,0
bengali--989226231475750748-0,নবী মুহাম্মদের প্রথম স্ত্রীর নাম কী ?,খাদিয়া,খাদিজা তুলুয়ার।,খদিজা,খাদিজা বিনতে খুওয়াইলিদ,0,0,0
bengali-7931400735334438152-7,ধীরেন্দ্রনাথ দত্ত কোন সালে শহীদ হন ?,১৯০৮,১৯৩০ সালে।,১৯০৫,১৯৭১,0,0,0
bengali-8092727655187435075-4,সিরিয়ার আলেপ্পো শহরের মোট আয়তন কত ?,৩ মিলিয়ন,প্রায় ১০০ বর্গ কিমি।,মাত্রাহীন,১৯০ বর্গ কিলোমিটার,0,0,0
bengali--3683411533750644611-1,মুহাম্মদ আতাউল গণি ওসমানী কবে জন্মগ্রহণ করেন ?,১৯৮৪,১৯০৮ সালে।,১৯০৬,১৯১৮ সালের ১লা সেপ্টেম্বর,0,0,0
bengali--8092748794220835079-31,সোশ্যাল ইঞ্জিনিয়ারিং শব্দটি কে প্রথম ব্যবহার করেন ?,ক্লিফর্ড স্টোল,কেভিন Mitnick,কেনেথ থোমাস,ক্রিস্টোফার হ্যাডন্যাগি,0,0,0
bengali--7830146323937507051-1,মিশেল ফুকো কোন কলেজ থেকে পড়াশোনা করেছিলেন ?,École normale supérieure,প্যারিস বিশ্ববিদ্যালয়।,ক্যানেজ কলেজ,জেসুইট কলেজ সেন্ট-স্টানিসলাসে,0,0,0
bengali--123969208834962473-8,বাংলাদেশের সরকারী তোলারাম কলেজের বর্তমান মোট শিক্ষার্থীর সংখ্যা কত ?,জানতে চায়ানো,তথ্য নেই।,অজানা,১৮০০০,0,0,0
bengali--6428060266986872038-0,উত্তর চব্বিশ পরগনা জেলার সদর শহর কোনটি ?,চাঁড়পুর,বেলুড়,কুঞ্ঠা,বারাসাত,0,0,0
bengali--163578025751769909-14,ইন্দ্রজিৎ বা মেঘনাদের স্ত্রীর নাম কী ?,চন্দ্রকালা,রূপা।,অনুপমা,প্রমীলা,0,0,0
bengali--5678793440418813332-1,২০১৯ ক্রিকেট বিশ্বকাপ প্রতিযোগিতার প্রথম ম্যাচটি কোন মাঠে আয়োজিত হবে ?,লর্ডস ক্রিকেট গ্রাউন্ড,লন্ডন মাঠ।,অস্ট্রেলিয়া,ওভালে,0,0,0
bengali-2867007672726691974-1,পিটক শব্দের অর্থ কী ?,মানব,চোখের আলো।,ছাত্র,"ঝুড়ি, পাত্র, বাক্স ইত্যাদি",0,0,0
bengali--1798096421616503268-1,বাংলায় নীল বিদ্রোহ কবে হয় ?,১৯৭৪,১৮৫৭ সালে।,১৭৫৬,১৮৫৯ ফেব্রুয়ারী – মার্চ,0,0,0
bengali--1274352881715039218-11,'বাঙালি মুসলমানের মন' গ্রন্থটি কবে প্রথম প্রকাশিত হয় ?,১৯২৬,১৯৬৪ সালে।,১৯০৩,১৯৮১,0,0,0
bengali-5909391431365450011-1,আবু তারেক মাসুদ পরিচালিত সর্বশেষ বাংলা চলচ্চিত্রটি কত সালে বাংলাদেশে মুক্তি পায় ?,২০২৩,২০২৩ সাল।,২০২৩,রানওয়ে,0,0,0
bengali-8171528772505162422-2,আবদুল আজিজ বা ইবনে সৌদের বাবার নাম কী ছিল ?,আবদুল রহমান,আব্দুল রাজ্জাক।,মোহাম্মদ,আবদুর রহমান বিন ফয়সাল,0,0,0
bengali--6256734615354450145-0,হুগলী নদীর দৈর্ঘ্য কত ?,২৮০ কিলোমিটার,২৭০ কিমি,১৭৪কিলোমিটার,প্রায় ২৬০ কিলোমিটার,0,0,0
bengali--5991077659579722284-0,বর্তমানে কলকাতার মহানাগরিক কে ?,১৪ মিলিয়ন,ফিরোজ খান।,মুনির হাসান,ফিরহাদ হাকিম,0,0,0
bengali-1787623261283241578-0,সাইয়েদ কুতুব মিশরের কোন রাজনৈতিক দলের সাথে যুক্ত ছিলেন ?,সাইয়েদ কুতুব মিশরের সাথে,মিশরের জাতীয় পার্টি।,ঈসাওয়াঈ,ইখওয়ানুল মুসলিমিন,0,0,0
bengali--4860128926592811596-0,পরিচালক অমিতাভ রেজা চৌধুরী পরিচালিত প্রথম চলচ্চিত্রের নাম কী ?,ডিল মেরা ধারকন টেরি,"""সুবর্ণরেখা""।",স্বপ্নের দেশ,আয়নাবাজি,0,0,0
bengali-9143804510384996509-0,মানুষ কোন গোত্রের প্রাণী ?,মানব গোত্র,ম্যামাল।,হিমবর্তী,হোমিনিনি,0,0,0
bengali-6374180000774603646-8,"ইসলাম ধর্মের পবিত্র ধর্মগ্রন্থ কুরআনে উল্লেখিত ""আয়াত"" শব্দের অর্থ কী ?",আত শব্দটি কুরআনে অভিজ্ঞতামূলকভাবে,ধর্মীয় আয়াত।,ঈশ্বর,নিদর্শন,0,0,0
